miRNA	gene	support type	miR_disease_num	gene_disease_num	label	MISIM_value
hsa-miR-582	RAB27A	miRTarBase	42	108	1	0.4723688982543007
hsa-miR-582	RRM2	miRTarBase;miRWalk	42	101	1	0.7768830283179524
hsa-miR-582	SMAD2	miRDB;miRTarBase;miRWalk	42	289	1	0.5969875351229046
hsa-miR-582	TUG1	miRTarBase	42	134	1	0.6036901222147929
hsa-miR-583	SOX9	miRDB;miRTarBase;miRWalk	4	466	1	0.4859548790310798
hsa-miR-584	E2F5	miRDB;miRTarBase;miRWalk	32	31	1	0.4779556442799486
hsa-miR-584	GLI1	miRTarBase	32	369	1	0.6263917376601247
hsa-miR-584	ROCK1	miRTarBase;miRWalk	32	157	1	0.7376534146076809
hsa-miR-584	YAP1	miRTarBase;miRWalk	32	374	1	0.6782798694101532
hsa-miR-584	YKT6	miRDB;miRTarBase;miRWalk	32	14	1	0.3086702794702657
hsa-miR-585	CAPN9	miRDB;miRTarBase	10	7	1	0.3070286318775541
hsa-miR-585	FSCN1	miRDB;miRTarBase;miRWalk	10	175	1	0.4688397360718184
hsa-miR-587	SMAD4	miRTarBase;miRWalk	16	575	1	0.5091014121169501
hsa-miR-587	STAP1	miRDB;miRTarBase	16	8	1	0.0906221357834261
hsa-miR-587	TGFBR2	miRTarBase	16	502	1	0.5182355045002282
hsa-miR-588	CXCL5	miRTarBase	15	160	1	0.4831084901985275
hsa-miR-588	CXCL9	miRTarBase	15	269	1	0.3429335998527217
hsa-miR-588	FBN1	miRTarBase	15	552	1	0.1957073655643228
hsa-miR-589	FXN	miRTarBase;miRWalk	21	220	1	0.2922472274560556
hsa-miR-589	G3BP1	miRDB;miRTarBase;miRWalk	21	78	1	0.3654882523007043
hsa-miR-589	MTA2	miRTarBase	21	93	1	0.48199064442561
hsa-miR-589	PTGS2	miRTarBase;miRWalk	21	1234	1	0.3620398434296907
hsa-miR-590	CREB5	miRTarBase;miRWalk	84	48	1	0.5880646137220593
hsa-miR-590	FTX	miRTarBase	84	17	1	0.2874110214819312
hsa-miR-590	GOLPH3	miRDB;miRTarBase	84	140	1	0.4915277996577791
hsa-miR-590	MDM2	miRDB;miRTarBase	84	702	1	0.7526201179704877
hsa-miR-590	NOL6	miRTarBase	84	1	1	0.0
hsa-miR-590	PDCD4	TargetScan;miRDB;miRTarBase	84	198	1	0.8696019767196577
hsa-miR-590	RAP1A	miRDB;miRTarBase	84	215	1	0.7855475995213699
hsa-miR-590	RBPJ	TargetScan;miRDB;miRTarBase	84	161	1	0.5237763074484268
hsa-miR-590	SGK3	miRTarBase	84	36	1	0.3337313162846431
hsa-miR-590	SOX2	TargetScan;miRTarBase	84	503	1	0.6563822988152475
hsa-miR-590	STAT3	TargetScan;miRTarBase	84	1193	1	0.6668420820475519
hsa-miR-590	TGFBR2	TargetScan;miRTarBase	84	502	1	0.727855314763199
hsa-miR-590	TRAF6	miRDB;miRTarBase	84	254	1	0.658656557502595
hsa-miR-590	USP42	miRTarBase	84	7	1	0.0
hsa-miR-590	VEGFA	miRTarBase	84	1899	1	0.606277113662914
hsa-miR-590	ZEB1	miRTarBase;miRWalk	84	310	1	0.7793433977793535
hsa-miR-590	ZEB2	miRTarBase	84	292	1	0.6049904063749246
hsa-miR-591	ZEB1	TarBase;miRDB;miRTarBase	6	310	1	0.2335904632035002
hsa-miR-592	CDK8	miRTarBase	20	82	1	0.4306352650237197
hsa-miR-593	CD274	miRTarBase;miRWalk	17	1011	1	0.3491598687374157
hsa-miR-593	PLK1	miRTarBase	17	253	1	0.6587510197930645
hsa-miR-593	PROP1	miRTarBase;miRWalk	17	117	1	0.4958860800264773
hsa-miR-595	LPAR6	miRTarBase	8	47	1	0.2312129519138092
hsa-miR-595	PARD6A	miRTarBase	8	6	1	0.3239371272384831
hsa-miR-596	LGALS3BP	miRTarBase	10	127	1	0.4107095325229136
hsa-miR-596	YAP1	miRTarBase	10	374	1	0.4705477394379426
hsa-miR-597	FOSL2	miRTarBase;miRWalk	6	83	1	0.154344655738841
hsa-miR-597	RAB23	miRTarBase;miRWalk	6	144	1	0.1577614410196586
hsa-miR-599	HEY2	miRTarBase;miRWalk	17	93	1	0.6149568952385797
hsa-miR-599	HIPK3	miRTarBase;miRWalk	17	33	1	0.7753638624759572
hsa-miR-599	TGFB2	miRDB;miRTarBase	17	389	1	0.4449244032493755
hsa-miR-601	CD274	miRTarBase	16	1011	1	0.404705511043848
hsa-miR-603	CCND1	TarBase;miRTarBase	8	859	1	0.2972234349084363
hsa-miR-603	CCND2	TarBase;miRTarBase	8	241	1	0.3827198240319868
hsa-miR-603	DNMT3A	miRTarBase;miRWalk	8	350	1	0.3162703013071803
hsa-miR-603	FABP1	miRTarBase	8	85	1	0.3222547235423883
hsa-miR-603	HK2	miRTarBase	8	152	1	0.3193909219231708
hsa-miR-603	IGF1	miRTarBase	8	1207	1	0.2085082702648345
hsa-miR-603	IL6	miRTarBase	8	2367	1	0.152207331377961
hsa-miR-603	NAMPT	miRTarBase	8	199	1	0.3472405949321612
hsa-miR-603	SNHG12	miRTarBase	8	50	1	0.4453637462101785
hsa-miR-605	CYP2B6	miRTarBase	18	388	1	0.3709867837258987
hsa-miR-605	MDM2	TarBase;miRDB;miRTarBase;miRWalk	18	702	1	0.4490073141145533
hsa-miR-605	P2RY12	miRTarBase	18	153	1	0.3765463189149876
hsa-miR-605	PSMD10	miRTarBase;miRWalk	18	116	1	0.4769216950272912
hsa-miR-605	SEC24D	miRTarBase	18	57	1	0.3472004819267489
hsa-miR-605	TNFAIP3	miRTarBase;miRWalk	18	212	1	0.2984142467795525
hsa-miR-607	FTO	miRTarBase	19	286	1	0.2792777746743055
hsa-miR-608	BRD4	miRTarBase	23	335	1	0.5248194648902121
hsa-miR-608	CD44	TarBase;miRTarBase;miRWalk	23	711	1	0.5221214504141809
hsa-miR-608	CDC42	TarBase;miRTarBase;miRWalk	23	327	1	0.4646210613211745
hsa-miR-608	FBXO32	miRTarBase	23	68	1	0.3844912235526839
hsa-miR-608	NAA10	miRTarBase;miRWalk	23	199	1	0.4759734197087779
hsa-miR-608	NOTCH1	miRDB;miRTarBase;miRWalk	23	693	1	0.4350757489687298
hsa-miR-608	NOTCH2	miRTarBase	23	384	1	0.4912620446272335
hsa-miR-608	TFAP4	miRDB;miRTarBase	23	18	1	0.3604846349511804
hsa-miR-6089	AKT1	miRTarBase;miRWalk	7	1250	1	0.2551879507738223
hsa-miR-6089	CCR4	miRTarBase;miRWalk	7	168	1	0.1552973046258131
hsa-miR-610	HDGF	miRTarBase;miRWalk	8	89	1	0.4900072532727616
hsa-miR-610	VASP	miRTarBase	8	65	1	0.4272798588411809
hsa-miR-612	AKT2	miRDB;miRTarBase;miRWalk	30	264	1	0.5931506368407763
hsa-miR-612	FOXK1	miRTarBase;miRWalk	30	51	1	0.4497488343289317
hsa-miR-612	RAP1B	miRTarBase;miRWalk	30	116	1	0.6235973299942653
hsa-miR-613	ABCA1	miRTarBase	46	291	1	0.5503568457950194
hsa-miR-613	CYTOR	miRTarBase	46	90	1	0.762300032583842
hsa-miR-613	DNMT3B	miRTarBase	46	315	1	0.7650526744597526
hsa-miR-613	EIF4E	miRDB;miRTarBase	46	317	1	0.7255933158526059
hsa-miR-613	GJA1	miRDB;miRTarBase;miRWalk	46	662	1	0.5973165004197492
hsa-miR-613	NAMPT	miRTarBase	46	199	1	0.7626592133833171
hsa-miR-613	NR1H3	miRTarBase;miRWalk	46	102	1	0.6756009664525778
hsa-miR-613	TBP	miRTarBase	46	158	1	0.5006672584793519
hsa-miR-615	IGF2	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	32	604	1	0.6564437254190513
hsa-miR-615	LCOR	miRTarBase;miRWalk	32	16	1	0.3058734784629466
hsa-miR-615	MEF2A	TargetScan;miRTarBase	32	99	1	0.6128767698661755
hsa-miR-616	PON1	TarBase;miRDB;miRTarBase;miRWalk	15	496	1	0.4593591267997272
hsa-miR-616	PTEN	miRDB;miRTarBase;miRWalk	15	1349	1	0.4184325188577161
hsa-miR-616	TFPI2	miRTarBase	15	161	1	0.5139428722884251
hsa-miR-6165	STRN4	miRTarBase;miRWalk	4	34	1	0.1142899143256991
hsa-miR-620	FXN	miRTarBase;miRWalk	12	220	1	0.1488935018613217
hsa-miR-620	PTEN	miRTarBase	12	1349	1	0.295388055425172
hsa-miR-620	ZYG11B	miRTarBase	12	2	1	0.0
hsa-miR-621	AURKA	miRTarBase;miRWalk	8	245	1	0.5493647098707394
hsa-miR-622	CXCR4	miRTarBase	23	739	1	0.4516496531876355
hsa-miR-622	G3BP1	miRDB;miRTarBase;miRWalk	23	78	1	0.4830664414689236
hsa-miR-622	HULC	miRTarBase	23	72	1	0.5188226030619885
hsa-miR-622	KRAS	TarBase;miRTarBase;miRWalk	23	1213	1	0.5002626800430593
hsa-miR-622	RNF8	miRTarBase;miRWalk	23	27	1	0.4767001106918592
hsa-miR-624	FXN	miRTarBase;miRWalk	8	220	1	0.2363058029454737
hsa-miR-624	PTPRB	miRTarBase;miRWalk	8	24	1	0.3151267472763122
hsa-miR-624	ZFAS1	miRTarBase	8	82	1	0.4551659533214912
hsa-miR-625	AKT2	miRDB;miRTarBase;miRWalk	38	264	1	0.6667159724984043
hsa-miR-625	FHIT	TarBase;miRTarBase;miRWalk	38	337	1	0.8339662596411969
hsa-miR-625	IGF1R	miRDB;miRTarBase;miRWalk	38	556	1	0.706737812672253
hsa-miR-625	IGF2BP1	miRDB;miRTarBase;miRWalk	38	106	1	0.7726241887472971
hsa-miR-625	ILK	miRTarBase;miRWalk	38	192	1	0.7229491334808955
hsa-miR-625	MAP2K6	miRDB;miRTarBase;miRWalk	38	59	1	0.6697520418678776
hsa-miR-625	NTRK3	TarBase;miRTarBase;miRWalk	38	150	1	0.6779072198217265
hsa-miR-625	SCAI	miRTarBase;miRWalk	38	28	1	0.4818177899708082
hsa-miR-625	SOX2	miRTarBase;miRWalk	38	503	1	0.6769624645220784
hsa-miR-625	TRIM66	miRTarBase;miRWalk	38	26	1	0.3917350986817759
hsa-miR-626	NFIB	miRTarBase;miRWalk	10	102	1	0.4224611871744123
hsa-miR-627	CCAR1	miRTarBase	19	38	1	0.4183354057647817
hsa-miR-627	IFNG-AS1	miRTarBase	19	33	1	0.3944363077938181
hsa-miR-627	KDM3A	miRTarBase;miRWalk	19	77	1	0.3291187306838711
hsa-miR-627	LINC00958	miRTarBase	19	30	1	0.4879403883716761
hsa-miR-628	AGAP2-AS1	miRTarBase	21	28	1	0.5385048980318513
hsa-miR-628	BMP2	miRTarBase	21	428	1	0.4500405428909391
hsa-miR-628	ETV1	miRTarBase;miRWalk	21	62	1	0.7900252300850595
hsa-miR-628	KLF12	miRDB;miRTarBase;miRWalk	21	58	1	0.2624076269220763
hsa-miR-628	TP53	miRTarBase	21	2494	1	0.4111372206853009
hsa-miR-629	FOXO3	miRTarBase;miRWalk	23	381	1	0.4702893083731315
hsa-miR-629	HNF4A	TarBase;miRTarBase;miRWalk	23	340	1	0.4496927157521003
hsa-miR-629	TRIM33	miRDB;miRTarBase	23	63	1	0.2900318605771533
hsa-miR-630	BCL2	TarBase;miRTarBase;miRWalk	20	1456	1	0.4311519010604148
hsa-miR-630	BCL2L2	TarBase;miRTarBase;miRWalk	20	66	1	0.6137850681663093
hsa-miR-630	IGF1R	miRDB;miRTarBase;miRWalk	20	556	1	0.4361473200758082
hsa-miR-630	MTDH	miRTarBase;miRWalk	20	200	1	0.6319797666048316
hsa-miR-630	POU2F2	miRTarBase;miRWalk	20	69	1	0.3604363245442964
hsa-miR-630	SNAI2	miRTarBase	20	189	1	0.6857191994588394
hsa-miR-630	TLR4	miRDB;miRTarBase;miRWalk	20	1174	1	0.4184833888022296
hsa-miR-630	YAP1	TarBase;miRDB;miRTarBase;miRWalk	20	374	1	0.6141198318498907
hsa-miR-631	E2F2	miRTarBase;miRWalk	5	75	1	0.1829343561334772
hsa-miR-631	SULT1A1	miRTarBase;miRWalk	5	122	1	0.2618325527627131
hsa-miR-631	ZAP70	miRTarBase	5	212	1	0.1210210209850872
hsa-miR-632	PRDX6	miRTarBase	8	93	1	0.222440171397825
hsa-miR-633	CD82	miRTarBase	9	172	1	0.5715542423579298
hsa-miR-633	MAPK1	miRTarBase;miRWalk	9	1059	1	0.2573126241216401
hsa-miR-633	TGFB1	miRTarBase	9	1558	1	0.2017884633501873
hsa-miR-634	BIRC2	miRTarBase	6	125	1	0.3753993369386923
hsa-miR-634	EGFR	miRTarBase	6	1394	1	0.2643380382322734
hsa-miR-634	SLC1A5	miRTarBase	6	81	1	0.6378471820280364
hsa-miR-634	STAT3	miRTarBase	6	1193	1	0.202365763759196
hsa-miR-636	IL1R1	miRTarBase	20	184	1	0.3681252646211986
hsa-miR-636	KLF9	miRDB;miRTarBase;miRWalk	20	77	1	0.515951760237513
hsa-miR-636	KRAS	miRTarBase	20	1213	1	0.434194151223609
hsa-miR-636	PTPRA	miRTarBase	20	91	1	0.4288800850610119
hsa-miR-636	SLC25A5	miRTarBase	20	29	1	0.1572060726472218
hsa-miR-637	AKT1	miRTarBase	33	1250	1	0.4964103629832416
hsa-miR-637	FOXM1	miRTarBase	33	323	1	0.7152054250305175
hsa-miR-637	PACS2	miRTarBase;miRWalk	33	41	1	0.466115423531853
hsa-miR-637	SP7	miRTarBase;miRWalk	33	39	1	0.3625385353893365
hsa-miR-638	CDK2	miRTarBase	34	270	1	0.7653841191614893
hsa-miR-638	DACT3	miRDB;miRTarBase	34	13	1	0.6474539274696409
hsa-miR-638	MEF2C	miRTarBase;miRWalk	34	206	1	0.3239286719401087
hsa-miR-638	OSCP1	miRTarBase;miRWalk	34	61	1	0.3845947767799599
hsa-miR-638	PLD1	miRTarBase	34	104	1	0.5982645488614707
hsa-miR-638	SOX2	TarBase;miRDB;miRTarBase	34	503	1	0.4836009141664665
hsa-miR-638	SP2	TarBase;miRTarBase	34	4	1	0.117175267814056
hsa-miR-638	STARD10	miRTarBase	34	10	1	0.6575230161205061
hsa-miR-639	CDKN1A	TarBase;miRTarBase	3	490	1	0.1417094342684183
hsa-miR-639	FOXC1	miRTarBase	3	242	1	0.1654637509278028
hsa-miR-639	ZEB1	miRTarBase;miRWalk	3	310	1	0.1519060467507098
hsa-miR-641	AKT3	miRTarBase;miRWalk	16	183	1	0.5625109935863702
hsa-miR-641	CDR1	miRTarBase	16	87	1	0.4066963597803226
hsa-miR-641	CDR1-AS	miRTarBase	16	51	1	0.4749319822468454
hsa-miR-641	MTOR	miRTarBase	16	960	1	0.3697500274214522
hsa-miR-641	SNAP25	miRTarBase;miRWalk	16	283	1	0.2891872635836093
hsa-miR-641	XIAP	miRTarBase;miRWalk	16	321	1	0.4293061827255977
hsa-miR-642a	DMP1	miRTarBase	21	134	1	0.3109755136974597
hsa-miR-642a	DOHH	miRDB;miRTarBase	21	17	1	0.3558477182129544
hsa-miR-642a	DSPP	miRTarBase	21	114	1	0.5086751928757772
hsa-miR-643	APOL6	miRTarBase;miRWalk	5	6	1	0.0
hsa-miR-643	MAP2K6	miRDB;miRTarBase;miRWalk	5	59	1	0.1843208747244634
hsa-miR-644a	ACTB	miRTarBase	5	1110	1	0.1969885250457504
hsa-miR-644a	GAPDH	miRTarBase;miRWalk	5	305	1	0.2750037236552538
hsa-miR-644a	GLIS3	miRTarBase	5	105	1	0.1816479796427751
hsa-miR-644a	PTBP1	miRTarBase	5	172	1	0.2272993372729744
hsa-miR-645	IFIT2	miRDB;miRTarBase;miRWalk	4	42	1	0.3311449133978053
hsa-miR-646	BAX	miRTarBase	28	420	1	0.5786188170413621
hsa-miR-646	BCL2	miRTarBase;miRWalk	28	1456	1	0.4431906233897207
hsa-miR-646	CCND1	miRDB;miRTarBase;miRWalk	28	859	1	0.5319829286207695
hsa-miR-646	CDK2	miRTarBase;miRWalk	28	270	1	0.6276411317830948
hsa-miR-646	EGFR	miRTarBase;miRWalk	28	1394	1	0.4479193923148449
hsa-miR-646	EYA3	miRDB;miRTarBase;miRWalk	28	13	1	0.3148003797931071
hsa-miR-646	HIF1A	miRTarBase;miRWalk	28	1044	1	0.4447053362545274
hsa-miR-646	IGF1	miRTarBase	28	1207	1	0.4289559434547794
hsa-miR-646	NOB1	miRTarBase	28	50	1	0.381931919546323
hsa-miR-646	VEGFA	miRDB;miRTarBase;miRWalk	28	1899	1	0.4083438072212063
hsa-miR-648	MGMT	TarBase;miRTarBase;miRWalk	9	444	1	0.4979279709942193
hsa-miR-6499	CCL5	miRTarBase;miRWalk	4	514	1	0.0630159277744692
hsa-miR-650	ING4	miRTarBase;miRWalk	27	92	1	0.7413125355097413
hsa-miR-650	NDRG2	miRTarBase;miRWalk	27	156	1	0.5545512262426466
hsa-miR-6503	ENO4	miRTarBase;miRWalk	1	5	1	0.0
hsa-miR-6503	KIF27	miRTarBase;miRWalk	1	1	1	0.0
hsa-miR-6503	STK36	miRTarBase	1	47	1	0.0148467432950191
hsa-miR-6507	MAPT	miRDB;miRTarBase;miRWalk	1	470	1	0.0220406657612237
hsa-miR-6515	GREM1	miRTarBase;miRWalk	4	179	1	0.2899758860591209
hsa-miR-6516	SCGB2A1	miRDB;miRTarBase	1	31	1	0.4475662775678795
hsa-miR-6516	SNHG20	miRTarBase	1	41	1	0.1425854644406703
hsa-miR-652	FGFR1	miRTarBase;miRWalk	36	816	1	0.4615097921611785
hsa-miR-652	HOXA9	TargetScan;miRTarBase;miRWalk	36	147	1	0.6212860080031196
hsa-miR-652	TNRC6A	TargetScan;miRTarBase	36	39	1	0.1669180687966178
hsa-miR-653	DLD	TargetScan;miRTarBase	24	190	1	0.3419373486720412
hsa-miR-653	KLF6	miRTarBase;miRWalk	24	204	1	0.784442738900826
hsa-miR-653	SOX30	miRTarBase;miRWalk	24	28	1	0.3713348003572154
hsa-miR-654	BMP2	miRTarBase;miRWalk	40	428	1	0.5679935928815641
hsa-miR-654	CDKN1A	TarBase;miRTarBase;miRWalk	40	490	1	0.6745680174127698
hsa-miR-654	HDGF	miRDB;miRTarBase;miRWalk	40	89	1	0.60678131287417
hsa-miR-654	MIF	miRTarBase;miRWalk	40	455	1	0.6094458208299414
hsa-miR-654	PLK4	miRTarBase	40	135	1	0.589288686445359
hsa-miR-654	RHOBTB3	miRTarBase	40	4	1	0.1303290562335293
hsa-miR-654	RNF8	miRTarBase;miRWalk	40	27	1	0.4409330139625423
hsa-miR-655	TGFBR2	TarBase;TargetScan;miRTarBase	26	502	1	0.4570791376005105
hsa-miR-655	VIM-AS1	miRTarBase	26	15	1	0.3948629049720129
hsa-miR-655	ZEB1	TarBase;TargetScan;miRDB;miRTarBase	26	310	1	0.662567264868077
hsa-miR-657	CDKN1A	TarBase;miRTarBase	8	490	1	0.30810875973935
hsa-miR-657	TENT5C	miRTarBase	8	21	1	0.2720580731142485
hsa-miR-657	TLE1	miRTarBase	8	106	1	0.2659441502368577
hsa-miR-658	UPK1A	miRTarBase	7	17	1	0.2253235138896152
hsa-miR-659	GRN	miRTarBase;miRWalk	9	412	1	0.2498671897583875
hsa-miR-659	SPHK1	miRTarBase;miRWalk	9	236	1	0.2958449063635043
hsa-miR-660	ALOX15	miRTarBase	19	205	1	0.5792337643937897
hsa-miR-660	SAA1	miRDB;miRTarBase;miRWalk	19	188	1	0.4109121630477927
hsa-miR-660	SMARCA5	miRTarBase	19	39	1	0.5004855488108219
hsa-miR-660	TFCP2	miRDB;miRTarBase	19	46	1	0.3319744304845738
hsa-miR-661	MCL1	TarBase;miRTarBase	21	375	1	0.4284345020914902
hsa-miR-661	MDM2	miRTarBase	21	702	1	0.4491527823672847
hsa-miR-661	MDM4	miRDB;miRTarBase;miRWalk	21	265	1	0.5006241336589683
hsa-miR-661	MGMT	TarBase;miRTarBase;miRWalk	21	444	1	0.5671712310949933
hsa-miR-661	MTA1	miRTarBase	21	118	1	0.6833162222030583
hsa-miR-661	RAB3D	miRTarBase;miRWalk	21	35	1	0.4617018321452966
hsa-miR-662	ING1	miRTarBase;miRWalk	8	99	1	0.3274847338391929
hsa-miR-663a	APC	miRTarBase	19	703	1	0.4922322455173555
hsa-miR-663a	BCL2L14	miRTarBase	19	15	1	0.2533773371695499
hsa-miR-663a	CDK1	TarBase;miRTarBase	19	214	1	0.6393313074068813
hsa-miR-663a	CDKN1A	miRTarBase	19	490	1	0.552931354492892
hsa-miR-663a	EEF1A2	miRDB;miRTarBase;miRWalk	19	166	1	0.4578316192393087
hsa-miR-663a	FHL3	miRTarBase	19	22	1	0.4385540390411516
hsa-miR-663a	HRAS	miRTarBase;miRWalk	19	698	1	0.5330760412754976
hsa-miR-663a	HSPG2	TarBase;miRDB;miRTarBase	19	405	1	0.4861881483636133
hsa-miR-663a	JUNB	miRTarBase	19	264	1	0.4726575721365143
hsa-miR-663a	JUND	miRDB;miRTarBase	19	242	1	0.53534669537726
hsa-miR-663a	MYL9	miRDB;miRTarBase;miRWalk	19	52	1	0.5407975281152425
hsa-miR-663a	PIK3CD	miRTarBase;miRWalk	19	1119	1	0.3855582570832369
hsa-miR-663a	TCEAL1	miRTarBase	19	25	1	0.3305450043025442
hsa-miR-663a	TGFB1	miRTarBase	19	1558	1	0.3710373821783972
hsa-miR-663a	TP53	miRTarBase	19	2494	1	0.3842335483517
hsa-miR-663b	BCL2L1	miRTarBase;miRWalk	11	212	1	0.4996624709039596
hsa-miR-663b	IGF2	miRTarBase;miRWalk	11	604	1	0.4898463890836281
hsa-miR-663b	VCL	miRTarBase	11	105	1	0.2697158682884796
hsa-miR-664a	FHL1	miRTarBase	13	195	1	0.4562475748469847
hsa-miR-664a	MAT1A	miRDB;miRTarBase;miRWalk	13	103	1	0.2997077094765382
hsa-miR-664b	CCNE2	miRTarBase;miRWalk	14	59	1	0.5150468552731967
hsa-miR-665	CD274	miRTarBase;miRWalk	39	1011	1	0.5832893100681324
hsa-miR-665	CDH3	miRTarBase;miRWalk	39	119	1	0.7880694056998276
hsa-miR-665	CNR2	miRDB;miRTarBase;miRWalk	39	198	1	0.6577836475342292
hsa-miR-665	CRIM1	TargetScan;miRDB;miRTarBase	39	22	1	0.1869827364607257
hsa-miR-665	CUL4A	miRTarBase;miRWalk	39	79	1	0.4701256387111599
hsa-miR-665	MAPK8IP2	miRDB;miRTarBase;miRWalk	39	51	1	0.4060338146638456
hsa-miR-665	SDC1	TargetScan;miRDB;miRTarBase	39	323	1	0.6824469011044852
hsa-miR-665	SMAD3	miRTarBase;miRWalk	39	470	1	0.6882259402149528
hsa-miR-665	SRCIN1	TargetScan;miRDB;miRTarBase;miRWalk	39	56	1	0.4664226982743125
hsa-miR-668	OXR1	miRTarBase	9	21	1	0.2914293398596413
hsa-miR-671	CDR1	miRTarBase	42	87	1	0.483495089130151
hsa-miR-6715b	CST4	miRDB;miRTarBase;miRWalk	1	15	1	0.0
hsa-miR-6747	GREM1	miRDB;miRTarBase;miRWalk	2	179	1	0.1403213043210831
hsa-miR-675	CALN1	miRDB;miRTarBase;miRWalk	43	18	1	0.1929103697777229
hsa-miR-675	CDC6	miRTarBase;miRWalk	43	130	1	0.5208342573387194
hsa-miR-675	GATA2	miRTarBase;miRWalk	43	229	1	0.4759664643615707
hsa-miR-675	GSK3B	miRTarBase;miRWalk	43	393	1	0.6398118950863507
hsa-miR-675	MITF	TarBase;miRTarBase;miRWalk	43	244	1	0.4402760885699099
hsa-miR-675	MMP13	miRTarBase	43	328	1	0.6155148410345681
hsa-miR-675	MMP14	miRTarBase;miRWalk	43	340	1	0.6675382324967805
hsa-miR-675	NOMO1	TarBase;miRTarBase	43	10	1	0.2817310915661563
hsa-miR-675	OPCML	miRDB;miRTarBase;miRWalk	43	75	1	0.4190528379477126
hsa-miR-675	PFKFB3	miRTarBase;miRWalk	43	104	1	0.5118897131819453
hsa-miR-675	PPP2CA	miRTarBase;miRWalk	43	87	1	0.3846270078913535
hsa-miR-675	RB1	miRTarBase	43	339	1	0.5884681845191468
hsa-miR-675	REPS2	miRTarBase;miRWalk	43	19	1	0.3240759767601808
hsa-miR-675	RUNX1	TarBase;miRTarBase;miRWalk	43	412	1	0.4998174485000934
hsa-miR-675	SESN3	miRTarBase;miRWalk	43	26	1	0.4131447165853946
hsa-miR-675	SMAD1	miRTarBase;miRWalk	43	138	1	0.5696122561258827
hsa-miR-675	SMAD5	miRTarBase	43	55	1	0.3012703782280767
hsa-miR-675	TGFBI	miRTarBase	43	225	1	0.5353029126668787
hsa-miR-675	TP53	miRTarBase;miRWalk	43	2494	1	0.5044009775988896
hsa-miR-6766	TGFB2	miRTarBase;miRWalk	1	389	1	0.0305516379966382
hsa-miR-6778	SHMT1	miRTarBase;miRWalk	5	106	1	0.3780011370888196
hsa-miR-6778	YWHAE	miRDB;miRTarBase;miRWalk	5	176	1	0.213582547159212
hsa-miR-6779	SPEN	miRDB;miRTarBase	2	49	1	0.2942313688561966
hsa-miR-6788	PAK1	miRDB;miRTarBase;miRWalk	1	221	1	0.1150833165218268
hsa-miR-6807	METTL7A	miRTarBase;miRWalk	4	9	1	0.4132238547968885
hsa-miR-6838	USP9X	miRTarBase;miRWalk	12	255	1	0.3164276917220303
hsa-miR-6869	PGK1	miRTarBase;miRWalk	4	144	1	0.2738762752684099
hsa-miR-6869	PTPRO	miRTarBase;miRWalk	4	50	1	0.2974556241900495
hsa-miR-6870	TOLLIP	miRTarBase;miRWalk	2	40	1	0.0669650715417305
hsa-miR-6875	PCSK9	miRDB;miRTarBase	7	257	1	0.164922958089014
hsa-miR-6881	SMAD4	miRDB;miRTarBase;miRWalk	4	575	1	0.0883670406410154
hsa-miR-6884	S100A16	miRTarBase;miRWalk	6	30	1	0.3430900766707722
hsa-miR-6887	FGFBP1	miRDB;miRTarBase;miRWalk	2	19	1	0.6219929396251298
hsa-miR-6891	YWHAE	miRDB;miRTarBase;miRWalk	2	176	1	0.0274826045212188
hsa-miR-6893	RNPS1	miRTarBase;miRWalk	1	23	1	0.0275862068965517
hsa-miR-7	ABCC1	TargetScan;miRTarBase;miRWalk	119	333	1	0.8037321861030692
hsa-miR-7	AMBRA1	TargetScan;miRDB;miRTarBase	119	35	1	0.3296521066970197
hsa-miR-7	AR	miRTarBase;miRWalk	119	854	1	0.8297854019424469
hsa-miR-7	ARRB1	TargetScan;miRTarBase	119	92	1	0.5752974036715679
hsa-miR-7	BAX	TarBase;miRTarBase	119	420	1	0.8720759930407217
hsa-miR-7	BCL2	miRTarBase;miRWalk	119	1456	1	0.7363021593524582
hsa-miR-7	CAPZA1	TargetScan;miRDB;miRTarBase	119	20	1	0.1653929136385007
hsa-miR-7	CCNE1	miRTarBase	119	133	1	0.6241366609311971
hsa-miR-7	CDK4	miRTarBase	119	433	1	0.7316374789351433
hsa-miR-7	CKAP4	TargetScan;miRTarBase;miRWalk	119	332	1	0.585994845420489
hsa-miR-7	CUL5	TargetScan;miRTarBase;miRWalk	119	32	1	0.3417707658066425
hsa-miR-7	DIS3L2	miRTarBase	119	91	1	0.4078025067193832
hsa-miR-7	DMPK	miRTarBase	119	96	1	0.5670543356520074
hsa-miR-7	EGFR	TarBase;TargetScan;miRDB;miRTarBase;miRWalk	119	1394	1	0.7085160121605364
hsa-miR-7	FOS	miRTarBase	119	531	1	0.7753595872283451
hsa-miR-7	GDF5	miRTarBase	119	238	1	0.4055720543479221
hsa-miR-7	HELLS	miRTarBase	119	84	1	0.4635390924417578
hsa-miR-7	HOXB3	miRTarBase;miRWalk	119	49	1	0.421753262975882
hsa-miR-7	HOXB5	miRTarBase	119	43	1	0.3858276705239712
hsa-miR-7	IGF1R	TarBase;TargetScan;miRTarBase;miRWalk	119	556	1	0.7713437916435639
hsa-miR-7	ILF3	miRTarBase	119	68	1	0.4082662255197741
